sale_id,sale_date,product_id,store_id,quantity,payment_method
81400,2024-10-18,15,10,1,Online
81401,2024-10-18,48,35,3,Cash
81402,2024-10-18,46,45,1,Online
81403,2024-10-18,171,2,3,Card
81404,2024-10-18,165,18,3,Card
81405,2024-10-18,20,26,2,Card
81406,2024-10-18,176,49,1,Online
81407,2024-10-18,77,7,3,Cash
81408,2024-10-18,14,1,1,Online
81409,2024-10-18,24,39,2,Online
81410,2024-10-18,78,17,2,Online
81411,2024-10-18,16,48,2,Online
81412,2024-10-18,26,24,1,Card
81413,2024-10-18,142,33,3,Card
81414,2024-10-18,52,48,1,Card
81415,2024-10-18,192,5,2,Card
81416,2024-10-18,102,19,3,Cash
81417,2024-10-18,82,4,1,Cash
81418,2024-10-18,47,30,2,Card
81419,2024-10-18,39,24,2,Cash
81420,2024-10-18,167,27,2,Card
81421,2024-10-18,74,19,1,Online
81422,2024-10-18,46,32,2,Cash
81423,2024-10-18,26,16,2,Cash
81424,2024-10-18,138,7,1,Cash
81425,2024-10-18,149,24,1,Cash
81426,2024-10-18,128,17,2,Cash
81427,2024-10-18,164,21,2,Cash
81428,2024-10-18,72,24,2,Cash
81429,2024-10-18,116,3,1,Online
81430,2024-10-18,83,13,3,Online
81431,2024-10-18,42,47,1,Cash
81432,2024-10-18,144,44,2,Card
81433,2024-10-18,74,10,3,Card
81434,2024-10-18,106,15,2,Online
81435,2024-10-18,182,32,1,Online
81436,2024-10-18,14,5,3,Online
81437,2024-10-18,35,39,1,Online
81438,2024-10-18,180,36,2,Cash
81439,2024-10-18,166,24,3,Online
81440,2024-10-18,133,1,2,Online
81441,2024-10-18,187,1,3,Online
81442,2024-10-18,1,27,2,Online
81443,2024-10-18,64,23,2,Card
81444,2024-10-18,34,12,2,Card
81445,2024-10-18,85,9,1,Online
81446,2024-10-18,65,39,2,Online
81447,2024-10-18,6,9,1,Card
81448,2024-10-18,170,37,2,Online
81449,2024-10-18,168,44,3,Card
81450,2024-10-18,60,11,3,Online
81451,2024-10-18,8,28,1,Card
81452,2024-10-18,6,39,2,Card
81453,2024-10-18,158,11,1,Cash
81454,2024-10-18,45,50,3,Cash
81455,2024-10-18,103,45,1,Cash
81456,2024-10-18,87,38,3,Cash
81457,2024-10-18,15,1,3,Card
81458,2024-10-18,106,4,2,Cash
81459,2024-10-18,46,50,1,Cash
81460,2024-10-18,26,28,1,Online
81461,2024-10-18,123,11,3,Card
81462,2024-10-18,135,43,1,Cash
81463,2024-10-19,128,12,3,Cash
81464,2024-10-19,174,6,2,Online
81465,2024-10-19,30,25,2,Cash
81466,2024-10-19,50,13,2,Cash
81467,2024-10-19,149,39,3,Cash
81468,2024-10-19,148,37,3,Card
81469,2024-10-19,52,23,2,Cash
81470,2024-10-19,82,12,3,Cash
81471,2024-10-19,61,46,3,Card
81472,2024-10-19,78,48,2,Online
81473,2024-10-19,99,16,3,Cash
81474,2024-10-19,94,11,3,Online
81475,2024-10-19,64,25,3,Card
81476,2024-10-19,90,44,2,Cash
81477,2024-10-19,102,30,2,Online
81478,2024-10-19,162,45,2,Cash
81479,2024-10-19,143,11,3,Online
81480,2024-10-19,34,4,3,Cash
81481,2024-10-19,47,46,3,Online
81482,2024-10-19,42,26,2,Online
81483,2024-10-19,127,36,1,Cash
81484,2024-10-19,13,23,3,Cash
81485,2024-10-19,91,35,1,Cash
81486,2024-10-19,160,7,2,Cash
81487,2024-10-19,199,34,3,Card
81488,2024-10-19,175,25,2,Online
81489,2024-10-19,199,7,3,Card
81490,2024-10-19,62,45,3,Online
81491,2024-10-19,89,42,1,Online
81492,2024-10-19,15,6,3,Cash
81493,2024-10-19,142,9,2,Card
81494,2024-10-19,46,27,2,Card
81495,2024-10-19,27,3,3,Card
81496,2024-10-19,86,4,1,Cash
81497,2024-10-19,104,26,1,Online
81498,2024-10-19,90,11,1,Cash
81499,2024-10-19,186,14,2,Online
81500,2024-10-19,28,21,1,Online
81501,2024-10-19,53,12,2,Cash
81502,2024-10-19,137,21,2,Online
81503,2024-10-19,78,22,2,Online
81504,2024-10-19,6,49,1,Cash
81505,2024-10-19,1,19,2,Cash
81506,2024-10-19,93,37,1,Online
81507,2024-10-19,54,28,1,Card
81508,2024-10-19,195,34,2,Card
81509,2024-10-19,13,2,3,Card
81510,2024-10-19,117,14,3,Online
81511,2024-10-19,137,22,3,Cash
81512,2024-10-19,122,8,2,Card
81513,2024-10-19,109,13,2,Online
81514,2024-10-19,161,22,2,Online
81515,2024-10-19,15,10,1,Card
81516,2024-10-19,12,32,3,Cash
81517,2024-10-19,178,21,3,Card
81518,2024-10-19,2,10,3,Online
81519,2024-10-19,84,21,2,Cash
81520,2024-10-19,49,44,3,Cash
81521,2024-10-19,114,5,3,Cash
81522,2024-10-19,123,48,2,Online
81523,2024-10-19,144,48,2,Cash
81524,2024-10-19,184,18,3,Card
81525,2024-10-19,41,35,2,Card
81526,2024-10-19,188,39,3,Online
81527,2024-10-19,13,45,1,Card
81528,2024-10-19,136,36,2,Online
81529,2024-10-19,175,39,3,Cash
81530,2024-10-19,123,34,3,Online
81531,2024-10-19,184,41,2,Cash
81532,2024-10-19,90,13,1,Cash
81533,2024-10-19,129,37,1,Cash
81534,2024-10-19,155,46,1,Online
81535,2024-10-19,70,33,1,Card
81536,2024-10-19,193,33,1,Cash
81537,2024-10-19,160,34,2,Card
81538,2024-10-19,176,42,1,Cash
81539,2024-10-19,4,22,1,Cash
81540,2024-10-19,44,9,1,Card
81541,2024-10-19,149,10,2,Cash
81542,2024-10-19,89,48,1,Card
81543,2024-10-19,190,3,1,Card
81544,2024-10-19,24,43,1,Online
81545,2024-10-19,99,11,2,Cash
81546,2024-10-19,13,17,2,Cash
81547,2024-10-19,28,9,1,Online
81548,2024-10-19,156,27,3,Card
81549,2024-10-19,33,26,1,Card
81550,2024-10-19,103,26,2,Online
81551,2024-10-19,123,4,3,Card
81552,2024-10-19,181,20,1,Online
81553,2024-10-19,178,25,2,Cash
81554,2024-10-19,170,45,1,Online
81555,2024-10-19,74,38,2,Online
81556,2024-10-19,25,50,1,Online
81557,2024-10-19,12,22,1,Card
81558,2024-10-19,165,25,3,Online
81559,2024-10-19,94,4,2,Cash
81560,2024-10-19,192,19,2,Cash
81561,2024-10-19,85,28,3,Online
81562,2024-10-19,192,17,3,Card
81563,2024-10-19,29,21,2,Cash
81564,2024-10-19,140,23,3,Card
81565,2024-10-19,78,15,3,Online
81566,2024-10-19,30,6,1,Cash
81567,2024-10-19,111,50,3,Card
81568,2024-10-19,18,2,1,Online
81569,2024-10-19,138,41,2,Online
81570,2024-10-19,149,26,3,Card
81571,2024-10-19,120,39,1,Online
81572,2024-10-19,166,34,2,Cash
81573,2024-10-19,80,6,2,Cash
81574,2024-10-19,112,40,1,Online
81575,2024-10-19,154,26,3,Online
81576,2024-10-19,54,44,3,Cash
81577,2024-10-19,99,46,1,Cash
81578,2024-10-19,115,45,2,Card
81579,2024-10-19,9,44,1,Card
81580,2024-10-19,97,47,1,Cash
81581,2024-10-19,152,26,3,Cash
81582,2024-10-19,155,10,1,Card
81583,2024-10-19,47,27,3,Online
81584,2024-10-19,138,38,1,Cash
81585,2024-10-19,198,43,1,Card
81586,2024-10-19,87,18,2,Online
81587,2024-10-19,109,19,2,Online
81588,2024-10-19,43,25,1,Online
81589,2024-10-19,111,33,3,Card
81590,2024-10-19,64,33,2,Cash
81591,2024-10-19,160,31,3,Cash
81592,2024-10-19,22,8,3,Card
81593,2024-10-19,91,48,3,Cash
81594,2024-10-19,84,42,3,Card
81595,2024-10-19,23,19,2,Card
81596,2024-10-19,62,30,3,Cash
81597,2024-10-19,138,14,3,Online
81598,2024-10-19,109,28,1,Card
81599,2024-10-19,196,28,3,Cash
81600,2024-10-19,37,46,1,Online
81601,2024-10-19,108,19,1,Online
81602,2024-10-19,41,30,3,Online
81603,2024-10-19,181,22,1,Cash
81604,2024-10-19,102,16,2,Card
81605,2024-10-19,54,18,1,Card
81606,2024-10-19,82,27,2,Online
81607,2024-10-20,93,32,3,Online
81608,2024-10-20,118,7,1,Cash
81609,2024-10-20,162,40,1,Cash
81610,2024-10-20,104,2,3,Card
81611,2024-10-20,171,37,2,Online
81612,2024-10-20,190,21,1,Card
81613,2024-10-20,99,16,1,Card
81614,2024-10-20,18,45,1,Online
81615,2024-10-20,115,14,1,Card
81616,2024-10-20,45,20,1,Card
81617,2024-10-20,15,50,2,Cash
81618,2024-10-20,200,28,1,Card
81619,2024-10-20,49,5,1,Card
81620,2024-10-20,48,16,1,Online
81621,2024-10-20,72,24,1,Online
81622,2024-10-20,196,2,1,Card
81623,2024-10-20,72,11,2,Online
81624,2024-10-20,99,12,3,Cash
81625,2024-10-20,146,39,2,Cash
81626,2024-10-20,150,24,3,Cash
81627,2024-10-20,62,31,3,Card
81628,2024-10-20,42,28,3,Card
81629,2024-10-20,30,16,1,Card
81630,2024-10-20,141,50,2,Card
81631,2024-10-20,111,24,3,Cash
81632,2024-10-20,170,3,2,Card
81633,2024-10-20,109,45,3,Cash
81634,2024-10-20,90,26,1,Online
81635,2024-10-20,105,41,3,Online
81636,2024-10-20,58,34,1,Cash
81637,2024-10-20,35,22,2,Card
81638,2024-10-20,17,32,2,Card
81639,2024-10-20,60,35,3,Online
81640,2024-10-20,36,7,2,Card
81641,2024-10-20,165,1,2,Cash
81642,2024-10-20,25,32,3,Cash
81643,2024-10-20,145,26,3,Card
81644,2024-10-20,153,3,2,Card
81645,2024-10-20,95,43,3,Online
81646,2024-10-20,13,3,1,Online
81647,2024-10-20,152,40,1,Online
81648,2024-10-20,89,8,1,Card
81649,2024-10-20,135,33,1,Online
81650,2024-10-20,25,15,1,Online
81651,2024-10-20,45,24,1,Card
81652,2024-10-20,138,6,1,Card
81653,2024-10-20,31,39,2,Online
81654,2024-10-20,123,44,1,Card
81655,2024-10-20,152,32,1,Card
81656,2024-10-20,186,43,1,Online
81657,2024-10-20,100,48,3,Card
81658,2024-10-20,121,26,2,Cash
81659,2024-10-20,47,14,3,Cash
81660,2024-10-20,130,18,1,Cash
81661,2024-10-20,43,17,2,Card
81662,2024-10-20,121,21,3,Online
81663,2024-10-20,147,15,1,Card
81664,2024-10-20,105,22,3,Card
81665,2024-10-20,132,5,1,Card
81666,2024-10-20,174,18,1,Cash
81667,2024-10-20,100,45,1,Card
81668,2024-10-20,141,4,1,Online
81669,2024-10-20,175,42,3,Card
81670,2024-10-20,43,34,2,Cash
81671,2024-10-20,48,22,1,Cash
81672,2024-10-20,126,9,2,Card
81673,2024-10-20,183,7,3,Cash
81674,2024-10-20,150,23,3,Cash
81675,2024-10-20,139,21,3,Card
81676,2024-10-20,152,46,2,Card
81677,2024-10-20,80,46,1,Cash
81678,2024-10-20,74,24,2,Cash
81679,2024-10-20,72,20,3,Cash
81680,2024-10-20,39,38,1,Cash
81681,2024-10-20,37,22,1,Online
81682,2024-10-20,46,48,2,Cash
81683,2024-10-20,76,43,2,Online
81684,2024-10-20,47,16,2,Card
81685,2024-10-20,77,19,2,Cash
81686,2024-10-20,128,18,1,Cash
81687,2024-10-20,15,45,2,Cash
81688,2024-10-20,152,46,1,Cash
81689,2024-10-20,191,32,3,Card
81690,2024-10-20,142,14,2,Cash
81691,2024-10-20,24,1,1,Online
81692,2024-10-20,131,42,3,Cash
81693,2024-10-20,99,12,3,Cash
81694,2024-10-20,59,2,3,Card
81695,2024-10-20,6,5,1,Cash
81696,2024-10-20,149,21,2,Card
81697,2024-10-20,29,7,1,Card
81698,2024-10-20,87,43,3,Card
81699,2024-10-20,61,36,3,Online
81700,2024-10-20,15,4,2,Card
81701,2024-10-20,168,5,3,Online
81702,2024-10-20,114,14,1,Card
81703,2024-10-20,181,11,2,Online
81704,2024-10-20,190,28,3,Cash
81705,2024-10-20,165,21,1,Online
81706,2024-10-20,75,41,2,Card
81707,2024-10-20,178,23,2,Cash
81708,2024-10-20,143,43,3,Online
81709,2024-10-20,121,28,3,Card
81710,2024-10-20,105,6,2,Card
81711,2024-10-20,103,5,3,Online
81712,2024-10-20,110,25,1,Online
81713,2024-10-20,134,20,2,Cash
81714,2024-10-20,123,32,3,Online
81715,2024-10-20,148,11,1,Online
81716,2024-10-20,104,31,3,Card
81717,2024-10-20,120,23,1,Card
81718,2024-10-20,23,46,1,Card
81719,2024-10-20,102,10,2,Online
81720,2024-10-20,158,3,3,Online
81721,2024-10-20,108,50,2,Card
81722,2024-10-20,157,10,1,Cash
81723,2024-10-20,186,48,2,Online
81724,2024-10-20,193,15,2,Card
81725,2024-10-20,22,22,3,Card
81726,2024-10-20,129,1,2,Cash
81727,2024-10-20,139,30,3,Online
81728,2024-10-20,26,17,1,Card
81729,2024-10-20,180,33,1,Cash
81730,2024-10-20,9,8,1,Card
81731,2024-10-20,174,16,2,Card
81732,2024-10-20,147,27,1,Online
81733,2024-10-20,154,5,3,Card
81734,2024-10-20,15,50,2,Cash
81735,2024-10-20,90,5,2,Online
81736,2024-10-20,3,7,1,Online
81737,2024-10-20,147,33,2,Online
81738,2024-10-20,127,47,2,Card
81739,2024-10-20,176,6,3,Card
81740,2024-10-20,99,6,3,Online
81741,2024-10-20,144,44,2,Card
81742,2024-10-20,82,27,2,Cash
81743,2024-10-20,99,45,1,Cash
81744,2024-10-20,166,32,2,Online
81745,2024-10-20,127,16,3,Cash
81746,2024-10-20,31,19,2,Card
81747,2024-10-20,34,10,3,Card
81748,2024-10-20,170,48,2,Cash
81749,2024-10-20,195,2,3,Online
81750,2024-10-20,58,10,1,Card
81751,2024-10-20,137,47,3,Online
81752,2024-10-20,187,19,2,Cash
81753,2024-10-20,12,38,3,Card
81754,2024-10-20,87,13,1,Cash
81755,2024-10-20,161,5,2,Card
81756,2024-10-20,114,10,3,Online
81757,2024-10-20,28,12,1,Card
81758,2024-10-20,44,46,1,Cash
81759,2024-10-20,15,32,1,Card
81760,2024-10-20,61,16,1,Cash
81761,2024-10-20,127,18,1,Cash
81762,2024-10-20,48,42,3,Card
81763,2024-10-20,40,16,3,Cash
81764,2024-10-20,181,13,3,Cash
81765,2024-10-20,124,12,1,Cash
81766,2024-10-20,81,34,3,Card
81767,2024-10-20,81,34,3,Card
81768,2024-10-20,166,4,1,Online
81769,2024-10-20,15,10,3,Card
81770,2024-10-20,105,49,1,Online
81771,2024-10-20,52,7,3,Online
81772,2024-10-20,60,11,1,Cash
81773,2024-10-20,70,41,2,Online
81774,2024-10-20,198,34,2,Online
81775,2024-10-20,73,5,3,Card
81776,2024-10-20,9,49,2,Online
81777,2024-10-20,32,16,1,Online
81778,2024-10-20,113,10,3,Card
81779,2024-10-20,6,19,1,Online
81780,2024-10-20,107,23,2,Online
81781,2024-10-20,2,36,1,Card
81782,2024-10-20,197,26,1,Online
81783,2024-10-20,149,35,2,Cash
81784,2024-10-20,79,40,1,Card
81785,2024-10-20,50,12,1,Cash
81786,2024-10-20,47,17,2,Cash
81787,2024-10-20,182,2,1,Online
81788,2024-10-20,40,27,1,Online
81789,2024-10-20,108,32,2,Online
81790,2024-10-20,50,36,3,Card
81791,2024-10-20,36,33,1,Card
81792,2024-10-20,160,30,3,Online
81793,2024-10-20,62,23,1,Online
81794,2024-10-20,193,11,3,Cash
81795,2024-10-20,14,1,1,Cash
81796,2024-10-20,62,11,1,Online
81797,2024-10-20,101,43,2,Card
81798,2024-10-20,142,21,1,Online
81799,2024-10-20,58,19,1,Card
81800,2024-10-20,112,10,1,Online
81801,2024-10-20,13,3,3,Card
81802,2024-10-20,160,49,3,Online
81803,2024-10-20,23,32,2,Card
81804,2024-10-20,119,27,2,Online
81805,2024-10-21,114,47,2,Cash
81806,2024-10-21,117,32,3,Card
81807,2024-10-21,39,30,3,Online
81808,2024-10-21,16,8,2,Card
81809,2024-10-21,52,21,1,Card
81810,2024-10-21,134,29,1,Cash
81811,2024-10-21,12,27,1,Online
81812,2024-10-21,75,49,2,Card
81813,2024-10-21,95,40,3,Cash
81814,2024-10-21,94,33,1,Cash
81815,2024-10-21,183,20,2,Cash
81816,2024-10-21,81,1,2,Card
81817,2024-10-21,13,22,3,Cash
81818,2024-10-21,42,24,2,Card
81819,2024-10-21,42,7,1,Online
81820,2024-10-21,151,49,2,Card
81821,2024-10-21,84,29,1,Cash
81822,2024-10-21,166,12,1,Card
81823,2024-10-21,58,2,3,Card
81824,2024-10-21,66,4,1,Online
81825,2024-10-21,152,7,1,Online
81826,2024-10-21,9,39,2,Card
81827,2024-10-21,34,9,2,Cash
81828,2024-10-21,125,7,1,Cash
81829,2024-10-21,176,37,3,Online
81830,2024-10-21,32,16,1,Online
81831,2024-10-21,54,10,2,Card
81832,2024-10-21,189,28,2,Cash
81833,2024-10-21,168,20,2,Card
81834,2024-10-21,66,16,2,Card
81835,2024-10-21,43,44,2,Card
81836,2024-10-21,156,16,1,Cash
81837,2024-10-21,61,15,2,Online
81838,2024-10-21,115,40,2,Online
81839,2024-10-21,180,9,1,Cash
81840,2024-10-21,106,9,1,Cash
81841,2024-10-21,70,37,3,Online
81842,2024-10-21,30,32,2,Online
81843,2024-10-21,167,27,3,Cash
81844,2024-10-21,52,8,1,Online
81845,2024-10-21,73,28,1,Online
81846,2024-10-21,2,10,1,Card
81847,2024-10-21,21,44,2,Cash
81848,2024-10-21,82,34,3,Card
81849,2024-10-21,75,5,3,Card
81850,2024-10-21,152,12,2,Cash
81851,2024-10-21,104,8,1,Online
81852,2024-10-21,191,19,1,Online
81853,2024-10-21,194,37,2,Cash
81854,2024-10-21,141,1,3,Card
81855,2024-10-21,23,42,1,Cash
81856,2024-10-21,24,37,2,Card
81857,2024-10-21,180,23,3,Cash
81858,2024-10-21,104,36,2,Card
81859,2024-10-21,192,14,1,Online
81860,2024-10-21,170,12,1,Card
81861,2024-10-21,162,36,1,Cash
81862,2024-10-21,185,38,1,Online
81863,2024-10-21,162,19,1,Cash
81864,2024-10-21,10,19,1,Cash
81865,2024-10-21,43,41,2,Card
81866,2024-10-21,136,1,3,Card
81867,2024-10-21,197,50,3,Card
81868,2024-10-21,165,38,1,Card
81869,2024-10-21,34,43,1,Online
81870,2024-10-21,34,27,3,Online
81871,2024-10-21,190,46,2,Card
81872,2024-10-21,32,49,1,Online
81873,2024-10-21,60,10,2,Card
81874,2024-10-21,162,18,3,Card
81875,2024-10-21,50,14,3,Online
81876,2024-10-22,38,22,2,Online
81877,2024-10-22,150,30,3,Cash
81878,2024-10-22,110,20,2,Card
81879,2024-10-22,116,37,1,Card
81880,2024-10-22,197,41,2,Cash
81881,2024-10-22,176,12,1,Cash
81882,2024-10-22,98,46,2,Cash
81883,2024-10-22,126,16,3,Card
81884,2024-10-22,113,19,2,Online
81885,2024-10-22,48,11,3,Online
81886,2024-10-22,71,3,3,Cash
81887,2024-10-22,120,36,1,Online
81888,2024-10-22,190,49,1,Card
81889,2024-10-22,58,45,1,Cash
81890,2024-10-22,170,43,1,Card
81891,2024-10-22,169,43,1,Card
81892,2024-10-22,95,18,3,Cash
81893,2024-10-22,36,41,1,Cash
81894,2024-10-22,135,42,1,Card
81895,2024-10-22,87,44,3,Card
81896,2024-10-22,153,9,2,Cash
81897,2024-10-22,99,23,1,Online
81898,2024-10-22,159,45,1,Card
81899,2024-10-22,94,4,2,Cash
81900,2024-10-22,39,12,3,Cash
81901,2024-10-22,96,6,1,Online
81902,2024-10-22,89,16,2,Cash
81903,2024-10-22,194,26,3,Card
81904,2024-10-22,117,30,1,Card
81905,2024-10-22,86,29,2,Cash
81906,2024-10-22,24,47,1,Card
81907,2024-10-22,118,23,2,Online
81908,2024-10-22,79,43,1,Card
81909,2024-10-22,172,19,1,Online
81910,2024-10-22,19,1,1,Cash
81911,2024-10-22,10,13,2,Online
81912,2024-10-22,115,22,3,Cash
81913,2024-10-22,186,10,1,Online
81914,2024-10-22,182,11,3,Online
81915,2024-10-22,166,27,3,Cash
81916,2024-10-22,195,23,1,Cash
81917,2024-10-22,72,19,3,Cash
81918,2024-10-22,138,32,1,Card
81919,2024-10-22,194,38,1,Cash
81920,2024-10-22,106,30,3,Card
81921,2024-10-22,189,34,3,Cash
81922,2024-10-22,126,44,2,Cash
81923,2024-10-22,85,24,2,Cash
81924,2024-10-22,167,44,3,Online
81925,2024-10-22,130,1,2,Cash
81926,2024-10-22,20,13,3,Cash
81927,2024-10-22,75,35,1,Card
81928,2024-10-22,124,26,2,Cash
81929,2024-10-22,12,24,1,Card
81930,2024-10-22,64,41,1,Online
81931,2024-10-22,8,4,1,Cash
81932,2024-10-22,14,12,3,Online
81933,2024-10-23,141,28,1,Online
81934,2024-10-23,89,8,3,Card
81935,2024-10-23,172,21,3,Online
81936,2024-10-23,16,43,1,Card
81937,2024-10-23,196,49,3,Cash
81938,2024-10-23,19,14,2,Online
81939,2024-10-23,177,14,3,Online
81940,2024-10-23,146,39,2,Cash
81941,2024-10-23,86,46,3,Card
81942,2024-10-23,62,2,3,Cash
81943,2024-10-23,119,31,1,Cash
81944,2024-10-23,22,22,1,Cash
81945,2024-10-23,136,32,2,Card
81946,2024-10-23,156,18,3,Online
81947,2024-10-23,193,43,3,Cash
81948,2024-10-23,146,35,3,Cash
81949,2024-10-23,52,8,2,Card
81950,2024-10-23,189,34,1,Card
81951,2024-10-23,145,39,1,Online
81952,2024-10-23,61,35,1,Cash
81953,2024-10-23,121,18,1,Online
81954,2024-10-23,191,10,2,Cash
81955,2024-10-23,125,46,1,Cash
81956,2024-10-23,172,28,3,Card
81957,2024-10-23,56,17,2,Cash
81958,2024-10-23,154,12,3,Cash
81959,2024-10-23,9,12,2,Card
81960,2024-10-23,11,34,2,Card
81961,2024-10-23,64,48,1,Online
81962,2024-10-23,75,2,1,Card
81963,2024-10-23,71,27,1,Cash
81964,2024-10-23,195,6,3,Online
81965,2024-10-23,141,27,3,Cash
81966,2024-10-23,53,16,3,Cash
81967,2024-10-23,86,46,3,Cash
81968,2024-10-23,33,4,3,Online
81969,2024-10-23,158,26,3,Card
81970,2024-10-23,182,44,2,Online
81971,2024-10-23,184,2,1,Card
81972,2024-10-23,169,17,1,Card
81973,2024-10-23,195,33,1,Cash
81974,2024-10-23,50,41,2,Card
81975,2024-10-23,92,9,1,Cash
81976,2024-10-23,32,30,1,Cash
81977,2024-10-23,135,23,2,Online
81978,2024-10-23,60,44,1,Online
81979,2024-10-23,144,43,2,Online
81980,2024-10-23,148,50,1,Card
81981,2024-10-23,128,5,2,Cash
81982,2024-10-23,163,36,3,Online
81983,2024-10-23,192,33,2,Card
81984,2024-10-23,178,8,2,Card
81985,2024-10-23,168,46,3,Online
81986,2024-10-23,127,16,3,Cash
81987,2024-10-23,100,27,2,Card
81988,2024-10-23,76,46,2,Online
81989,2024-10-23,94,49,3,Cash
81990,2024-10-23,194,45,1,Cash
81991,2024-10-23,19,9,3,Card
81992,2024-10-23,100,5,1,Online
81993,2024-10-23,18,50,1,Online
81994,2024-10-23,125,45,2,Online
81995,2024-10-23,89,37,1,Cash
81996,2024-10-23,156,18,1,Online
81997,2024-10-23,170,40,1,Online
81998,2024-10-23,118,40,2,Online
81999,2024-10-23,81,43,2,Cash
82000,2024-10-23,153,3,2,Online
82001,2024-10-23,128,39,2,Online
82002,2024-10-23,103,6,3,Card
82003,2024-10-23,154,42,1,Online
82004,2024-10-23,103,42,3,Card
82005,2024-10-23,177,26,3,Online
82006,2024-10-23,99,15,3,Cash
82007,2024-10-23,24,39,1,Online
82008,2024-10-23,128,35,2,Online
82009,2024-10-23,113,31,1,Card
82010,2024-10-23,158,3,3,Online
82011,2024-10-23,84,44,2,Cash
82012,2024-10-23,85,3,1,Card
82013,2024-10-23,136,43,3,Cash
82014,2024-10-23,90,43,2,Cash
82015,2024-10-23,39,14,3,Online
82016,2024-10-23,113,15,3,Cash
82017,2024-10-23,123,40,2,Cash
82018,2024-10-23,60,19,2,Card
82019,2024-10-23,101,29,2,Cash
82020,2024-10-23,29,12,3,Cash
82021,2024-10-23,20,35,1,Cash
82022,2024-10-23,149,44,3,Online
82023,2024-10-23,59,8,1,Cash
82024,2024-10-23,98,35,3,Cash
82025,2024-10-23,37,13,2,Card
82026,2024-10-23,30,36,3,Card
82027,2024-10-23,104,10,2,Card
82028,2024-10-23,50,26,3,Card
82029,2024-10-23,91,18,3,Card
82030,2024-10-23,83,33,1,Cash
82031,2024-10-23,166,18,1,Online
82032,2024-10-23,88,39,2,Cash
82033,2024-10-23,126,23,1,Online
82034,2024-10-23,21,18,1,Cash
82035,2024-10-23,147,24,1,Online
82036,2024-10-23,148,18,1,Cash
82037,2024-10-23,150,28,1,Card
82038,2024-10-23,164,18,2,Card
82039,2024-10-23,71,41,3,Cash
82040,2024-10-23,154,11,2,Card
82041,2024-10-23,34,23,1,Online
82042,2024-10-23,4,39,3,Card
82043,2024-10-23,160,12,2,Online
82044,2024-10-23,158,50,1,Online
82045,2024-10-23,135,38,1,Card
82046,2024-10-23,117,44,3,Card
82047,2024-10-23,30,28,2,Card
82048,2024-10-23,171,20,1,Card
82049,2024-10-23,17,13,3,Cash
82050,2024-10-23,38,50,1,Cash
82051,2024-10-23,89,46,3,Card
82052,2024-10-23,161,13,1,Cash
82053,2024-10-23,160,1,3,Cash
82054,2024-10-23,4,9,2,Cash
82055,2024-10-23,3,16,2,Card
82056,2024-10-23,124,5,2,Card
82057,2024-10-23,6,1,2,Card
82058,2024-10-23,33,43,2,Card
82059,2024-10-23,198,25,2,Online
82060,2024-10-23,120,12,2,Card
82061,2024-10-23,64,27,3,Online
82062,2024-10-23,195,8,3,Card
82063,2024-10-23,62,16,3,Online
82064,2024-10-23,130,29,1,Online
82065,2024-10-23,59,14,2,Cash
82066,2024-10-23,30,3,2,Online
82067,2024-10-23,20,46,1,Card
82068,2024-10-23,27,14,1,Card
82069,2024-10-23,161,48,3,Card
82070,2024-10-23,124,22,2,Card
82071,2024-10-23,120,16,3,Cash
82072,2024-10-23,16,20,3,Card
82073,2024-10-23,7,30,3,Online
82074,2024-10-23,157,7,1,Online
82075,2024-10-23,34,30,3,Cash
82076,2024-10-23,17,28,3,Cash
82077,2024-10-23,151,15,2,Cash
82078,2024-10-23,175,11,2,Card
82079,2024-10-23,132,44,1,Card
82080,2024-10-23,95,30,3,Cash
82081,2024-10-23,44,15,2,Online
82082,2024-10-23,7,42,1,Card
82083,2024-10-23,10,33,1,Cash
82084,2024-10-23,134,45,1,Online
82085,2024-10-23,94,32,3,Card
82086,2024-10-23,95,36,2,Card
82087,2024-10-23,168,11,3,Online
82088,2024-10-23,187,35,3,Cash
82089,2024-10-23,39,22,3,Online
82090,2024-10-23,176,35,3,Card
82091,2024-10-23,126,32,3,Online
82092,2024-10-23,177,18,2,Card
82093,2024-10-23,23,12,3,Card
82094,2024-10-23,55,15,1,Cash
82095,2024-10-23,78,10,2,Cash
82096,2024-10-23,24,45,2,Card
82097,2024-10-23,83,33,2,Cash
82098,2024-10-23,176,23,3,Online
82099,2024-10-23,48,28,2,Online
82100,2024-10-23,199,26,3,Online
82101,2024-10-23,113,39,2,Cash
82102,2024-10-23,152,19,1,Online
82103,2024-10-23,161,37,2,Cash
82104,2024-10-23,136,16,3,Online
82105,2024-10-23,68,9,2,Online
82106,2024-10-23,95,36,3,Cash
82107,2024-10-23,101,48,3,Cash
82108,2024-10-24,192,17,1,Cash
82109,2024-10-24,142,3,2,Cash
82110,2024-10-24,45,3,1,Online
82111,2024-10-24,57,48,3,Online
82112,2024-10-24,87,5,2,Card
82113,2024-10-24,8,46,1,Cash
82114,2024-10-24,176,14,1,Online
82115,2024-10-24,162,17,3,Cash
82116,2024-10-24,189,42,2,Cash
82117,2024-10-24,15,16,1,Cash
82118,2024-10-24,88,25,1,Online
82119,2024-10-24,45,49,1,Online
82120,2024-10-24,112,41,3,Online
82121,2024-10-24,31,19,2,Online
